nega_1,nega_2,nega_3,nega_4,nega_5,nega_6,nega_7,nega_8,aff_1,aff_2,aff_3,aff_4,aff_5,aff_6,aff_7,aff_8,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,ioni1_1,ioni1_2,ioni1_3,ioni1_4,ioni1_5,ioni1_6,ioni1_7,ioni1_8,ioni2_1,ioni2_2,ioni2_3,ioni2_4,ioni2_5,ioni2_6,ioni2_7,ioni2_8,radius_1,radius_2,radius_3,radius_4,radius_5,radius_6,radius_7,radius_8,redox_1,redox_2,redox_3,redox_4,redox_5,redox_6,redox_7,redox_8,TC_1,TC_2,TC_3,TC_4,TC_5,TC_6,TC_7,TC_8,HF_1,HF_2,HF_3,HF_4,HF_5,HF_6,HF_7,HF_8,resis_1,resis_2,resis_3,resis_4,resis_5,resis_6,resis_7,resis_8,iradius_1,iradius_2,iradius_3,iradius_4,iradius_5,iradius_6,iradius_7,iradius_8,oxir_1,oxir_2,oxir_3,oxir_4,oxir_5,oxir_6,oxir_7,oxir_8,hyden_1,hyden_2,hyden_3,hyden_4,hyden_5,hyden_6,hyden_7,hyden_8,ioni3_1,ioni3_2,ioni3_3,ioni3_4,ioni3_5,ioni3_6,ioni3_7,ioni3_8,ioni4_1,ioni4_2,ioni4_3,ioni4_4,ioni4_5,ioni4_6,ioni4_7,ioni4_8,ioni5_1,ioni5_2,ioni5_3,ioni5_4,ioni5_5,ioni5_6,ioni5_7,ioni5_8,EC_1,EC_2,EC_3,EC_4,EC_5,EC_6,EC_7,EC_8,NC_1,NC_2,NC_3,NC_4,NC_5,NC_6,NC_7,NC_8,NM_1,NM_2,NM_3,NM_4,NM_5,NM_6,NM_7,NM_8,SH_1,SH_2,SH_3,SH_4,SH_5,SH_6,SH_7,SH_8,LCx_1,LCx_2,LCx_3,LCx_4,LCx_5,LCx_6,LCx_7,LCx_8,LCz_1,LCz_2,LCz_3,LCz_4,LCz_5,LCz_6,LCz_7,LCz_8
0.099160598,0.183177706,0.180428026,0.100954448,0.09833181,0.098333761,0.097901463,0.089892303,0.257613878,-0.100855225,-0.098608585,0.267014618,0.261094478,0.253280803,0.222347913,0.225699451,0.068156704,0.337590958,0.334491186,0.068778932,0.066861202,0.0678699,0.071413424,0.062795833,0.017122629,0.01956639,0.019232363,0.017503451,0.017063978,0.016947097,0.016425544,0.015404744,-9.63E-06,0.005289441,0.005290054,-9.63E-06,-9.34E-06,-9.63E-06,-1.07E-05,-9.02E-06,0.394490585,0.093691234,0.091809604,0.406199496,0.396627533,0.389093607,0.358620299,0.350060296,-0.001241972,0.006380697,0.006481768,-0.001230802,-0.001191615,-0.001247121,-0.001453235,-0.001181491,0.128866313,0.07834365,0.07686969,0.132257408,0.129048833,0.127303258,0.120076596,0.115069553,0.008191144,0.007782119,0.007644501,0.008384516,0.00817639,0.008102013,0.007782119,0.007350836,0.117375439,0.127949447,0.125744,0.120028528,0.117023965,0.116152552,0.112309688,0.105529009,1.661805031,0.747858437,0.733386931,1.707825078,1.666880197,1.640593049,1.533001054,1.480102655,0.144636921,-0.091365493,-0.089254794,0.150343716,0.147100663,0.142006493,0.121943012,0.126009868,0.300303214,-0.062521353,-0.061168502,0.310622603,0.303600985,0.295546707,0.263507183,0.264156748,1.420678165,0.491087663,0.481408764,1.461380134,1.426632508,1.401917441,1.301388469,1.263093602,0.000987603,0.161662657,0.161600472,0.000987902,0.000958471,0.000987466,0.001093631,0.000924333,0.229414876,-0.224275697,-0.218835037,0.23952317,0.23457832,0.224755669,0.18628839,0.198123312,0.166598903,0.047168547,0.046228705,0.171470437,0.16741425,0.164353471,0.151945126,0.147956539,-0.049421475,-0.30629728,-0.28930347,-0.042428408,-0.039634965,-0.052644783,-0.102026964,-0.057839561,1.97E-01,1.10E-01,1.08E-01,2.02E-01,1.97E-01,1.94E-01,1.83E-01,1.75E-01,0.196551149,-0.072255465,-0.070651893,0.203667808,0.199140414,0.193270874,0.170020993,0.172293708,0.2197675,0.26541714,0.260939756,0.224559311,0.218900618,0.217558814,0.211468466,0.197877296,0.500635162,0.169849284,0.166497955,0.515008201,0.502769082,0.494010209,0.458395956,0.445054077
0.247536414,0.119461964,0.118185327,0.255858176,0.249673166,0.128075284,0.229615707,0.114539434,-0.054385903,0.091540982,0.084850713,-0.053325815,-0.051845035,0.072839844,-0.056929335,0.076166025,0.676171269,0.11030239,0.109859566,0.706660484,0.69009282,0.121515088,0.609813723,0.107252196,0.02193433,0.017347729,0.017076708,0.022512794,0.021958031,0.018219202,0.020702958,0.016458952,0.0160921,-1.97E-05,-1.97E-05,0.016948518,0.016559747,-2.20E-05,0.01421937,-1.93E-05,0.073485931,0.264194422,0.255861487,0.074082951,0.07216776,0.258838309,0.072369262,0.242116285,0.030627442,-0.003048942,-0.003056891,0.032433114,0.031700594,-0.003448311,0.026668969,-0.003005642,0.072564068,0.106326907,0.10391355,0.073829003,0.071966337,0.108336319,0.069946017,0.09935144,0.008191144,0.007782119,0.007644501,0.008384516,0.00817639,0.008102013,0.007782119,0.007350836,0.141068082,0.11695406,0.115065924,0.144687828,0.14111569,0.122559209,0.133374327,0.110838277,0.6478308,1.265444965,1.232693662,0.656815785,0.640089061,1.271514155,0.629635979,1.174242878,-0.040834247,0.03160405,0.027542668,-0.03929291,-0.038149652,0.017388868,-0.044416352,0.022737859,-0.038171025,0.1362132,0.128869152,-0.037820852,-0.036798177,0.119951666,-0.039072461,0.118639188,0.405722885,1.019080557,0.990113997,0.410267253,0.399745968,1.012489219,0.396757174,0.940370112,0.482779197,0.002000693,0.00200048,0.508330871,0.496661346,0.002238707,0.426913438,0.001961251,-0.071227351,0.001361209,-0.005832608,-0.06544556,-0.063320849,-0.030341196,-0.084415862,-0.013278292,0.037829976,0.11495662,0.111489673,0.038187975,0.037204187,0.113329864,0.037141466,0.105672709,0.971759301,-0.423604238,-0.428581026,1.053295556,1.031076909,-0.496242928,0.791764795,-0.425454268,9.99E-02,1.59E-01,1.55E-01,1.02E-01,9.90E-02,1.61E-01,9.65E-02,1.48E-01,-0.039632341,0.072418761,0.067354015,-0.038918933,-0.037842346,0.058633968,-0.041353191,0.060718609,0.303537584,0.22708836,0.223678149,0.311797693,0.304131381,0.239105598,0.285925037,0.215733356,0.139905396,0.357730529,0.347501601,0.141448241,0.137819167,0.355147794,0.136868022,0.329977252
0.114927621,0.204658997,0.106598283,0.225759252,0.22085564,0.114100784,0.10787492,0.10295239,0.161955809,-0.080535986,0.155148973,-0.081796508,-0.079103647,0.157622734,0.161839241,0.146464284,0.096595896,0.463515768,0.088959858,0.530218512,0.521162493,0.096309092,0.089402682,0.086352488,0.017797016,0.020092144,0.016581107,0.021776124,0.021252723,0.017621484,0.016852128,0.01596335,-1.62E-05,0.009420248,-1.48E-05,0.011160558,0.011018197,-1.62E-05,-1.48E-05,-1.45E-05,0.325437692,0.083828116,0.306607841,0.087902849,0.085399305,0.320040714,0.314940776,0.292862638,-0.0024089,0.015765646,-0.002199327,0.019283212,0.019110521,-0.002414049,-0.002191377,-0.002148077,0.118811274,0.074459073,0.111302907,0.079271952,0.077177564,0.11724822,0.113716264,0.106740797,0.008191144,0.007782119,0.007644501,0.008384516,0.00817639,0.008102013,0.007782119,0.007350836,0.120771832,0.130458888,0.112569945,0.141171676,0.13774923,0.119548945,0.114458082,0.108342298,1.466143389,0.693171091,1.376483652,0.733442013,0.713453089,1.444931408,1.409234955,1.318032868,0.078572756,-0.069647759,0.076092632,-0.069723132,-0.067284371,0.075942328,0.080154014,0.071287823,0.207214136,-0.051674364,0.197279483,-0.053019319,-0.051349602,0.202457629,0.204623531,0.187049519,1.214228633,0.447452264,1.141831911,0.471407831,0.458283616,1.195467909,1.170798472,1.092088026,0.00165093,0.284362367,0.001513007,0.336407809,0.332057547,0.001650793,0.001513219,0.001473778,0.094179098,-0.159579333,0.093550956,-0.156096117,-0.150112149,0.089519891,0.100744772,0.086105271,0.139549503,0.04253022,0.131368035,0.044687057,0.043426585,0.137304071,0.134834983,0.125551071,-0.284588379,0.201644289,-0.255758972,0.341583447,0.349664442,-0.287811688,-0.250782184,-0.252632214,1.79E-01,1.04E-01,1.68E-01,1.10E-01,1.07E-01,1.77E-01,1.72E-01,1.61E-01,0.125175413,-0.057960691,0.119807405,-0.058948332,-0.057019035,0.121895137,0.124872151,0.113171999,0.231190204,0.274903683,0.215283706,0.29850544,0.291405018,0.228981519,0.218693917,0.207338912,0.427019335,0.154592811,0.401601213,0.162825142,0.158285991,0.420394382,0.411830142,0.384076865
0.213576673,0.208134416,0.205384736,0.114928948,0.111711376,0.112308262,0.109488507,0.101479347,-0.086508557,-0.077248574,-0.075001934,0.182231728,0.17992104,0.168497913,0.152049654,0.155401192,0.477096925,0.483888913,0.480789141,0.093984928,0.090994106,0.093075896,0.092313132,0.083695541,0.021103166,0.020177204,0.019843178,0.018101169,0.017636249,0.017544814,0.016921145,0.015900345,0.009561713,0.010088563,0.010089177,-1.55E-05,-1.49E-05,-1.55E-05,-1.55E-05,-1.39E-05,0.089078519,0.08223238,0.08035075,0.344997091,0.338030692,0.327891202,0.307873946,0.299313943,0.01579079,0.01728402,0.017385091,-0.002265064,-0.002181845,-0.002281383,-0.0023108,-0.002039056,0.07870519,0.073830594,0.072356635,0.123345508,0.120516338,0.118391357,0.112687238,0.107680195,0.008191144,0.007782119,0.007644501,0.008384516,0.00817639,0.008102013,0.007782119,0.007350836,0.13710091,0.130864886,0.12865944,0.123038792,0.119906073,0.119162816,0.114805666,0.108024988,0.734285944,0.684323325,0.669851819,1.534407825,1.500845819,1.467175796,1.389211064,1.336312665,-0.075167781,-0.066134086,-0.064023387,0.091790257,0.091039994,0.083453033,0.073393048,0.077459904,-0.055319013,-0.04991945,-0.048566599,0.22811664,0.224607539,0.213040744,0.195096852,0.195746418,0.474706021,0.440392573,0.430713674,1.278401445,1.251443751,1.218938752,1.149670555,1.111375688,0.288803408,0.304213728,0.304151544,0.001575817,0.001521356,0.00157538,0.001581104,0.001411806,-0.173505737,-0.149112227,-0.143671566,0.119662083,0.119820066,0.104894582,0.086904827,0.098739748,0.045162702,0.041779793,0.040839951,0.147496231,0.144460694,0.140379264,0.132066764,0.128078176,0.168755231,0.283823227,0.300817036,-0.250859648,-0.239192684,-0.261076023,-0.274849019,-0.230661616,1.10E-01,1.03E-01,1.01E-01,1.86E-01,1.82E-01,1.79E-01,1.70E-01,1.62E-01,-0.062230928,-0.055647965,-0.054044394,0.140406639,0.138572456,0.130009705,0.117567603,0.119840317,0.288540321,0.276438493,0.27196111,0.234683391,0.228593687,0.227682894,0.219862909,0.20627174,0.16402433,0.152124494,0.148773165,0.449761613,0.44030023,0.428763621,0.404296343,0.390954464
0.138101709,0.257302691,0.251380304,0.275672672,0.270023914,0.136320828,0.132316635,0.243527612,0.021359291,-0.030740107,-0.031494544,-0.034583206,-0.032595181,0.022814368,0.013552066,-0.028578165,0.138395311,0.772116731,0.750418329,0.822814421,0.809390311,0.136387687,0.133488534,0.73216674,0.018788219,0.021380596,0.020968918,0.022997753,0.022456115,0.01857188,0.01789755,0.02020755,-2.59E-05,0.019543519,0.018934028,0.020758804,0.020473153,-2.55E-05,-2.50E-05,0.018553602,0.223944986,0.059656805,0.059231921,0.064985141,0.06282373,0.222726313,0.207896398,0.056128165,-0.004124029,0.03876512,0.037480069,0.041089858,0.040591621,-0.004058569,-0.004000325,0.036828464,0.104032559,0.064939232,0.06403901,0.070245842,0.068286202,0.103077922,0.09812915,0.061252699,0.008191144,0.007782119,0.007644501,0.008384516,0.00817639,0.008102013,0.007782119,0.007350836,0.125763789,0.136608717,0.134032635,0.147002555,0.143493061,0.124335391,0.1197231,0.129094513,1.17856341,0.559150101,0.552755715,0.606371789,0.588279865,1.169190674,1.105924294,0.526928624,-0.018527172,-0.016424619,-0.017521549,-0.019260318,-0.017574904,-0.017160138,-0.022257299,-0.015024491,0.070393475,-0.025091905,-0.025341115,-0.027815513,-0.026522057,0.071269673,0.060318752,-0.023456648,0.910792805,0.340516022,0.33728191,0.370017652,0.358407065,0.904524088,0.850764644,0.320660467,0.002625877,0.585059653,0.566875174,0.621509953,0.612903472,0.002585602,0.002541495,0.555403554,-0.104588028,-0.001029478,-0.005144232,-0.005769175,-0.0020294,-0.101064285,-0.108894955,0.000486915,0.099792779,0.03116318,0.030908401,0.033909549,0.032809971,0.099184073,0.092903558,0.029331501,-0.630232488,1.446444717,1.388417427,1.52182446,1.512285933,-0.619226136,-0.615333093,1.377740755,1.53E-01,8.85E-02,8.73E-02,9.58E-02,9.31E-02,1.52E-01,1.44E-01,8.35E-02,0.020268632,-0.022928824,-0.023436538,-0.025733332,-0.024299894,0.021307214,0.014226949,-0.021335673,0.247979091,0.298152131,0.29227362,0.320548148,0.313118655,0.245079231,0.236401159,0.281842627,0.31882011,0.117204134,0.11610613,0.127375563,0.12336563,0.31664956,0.297712397,0.110364584
0.10095312,0.179702288,0.095011239,0.104816795,0.187580026,0.100126283,0.096287876,0.091365346,0.2467387,-0.104142637,0.225447232,0.243581865,-0.110579182,0.242405625,0.2321375,0.216762543,0.0713899,0.317217813,0.06806015,0.075745502,0.326098553,0.071103096,0.068502975,0.06545278,0.017199299,0.019481329,0.016085506,0.017668652,0.020438304,0.017023767,0.016356527,0.015467749,-1.04E-05,0.004621125,-1.00E-05,-1.12E-05,0.004619366,-1.04E-05,-1.00E-05,-9.63E-06,0.386640097,0.09528697,0.357354194,0.389284045,0.100677777,0.381243119,0.365687129,0.343608991,-0.001374638,0.004862323,-0.001341762,-0.001516657,0.004572757,-0.001379787,-0.001333813,-0.001290512,0.127723175,0.078972128,0.118692265,0.129794289,0.083194971,0.12616012,0.121105622,0.114130155,0.008191144,0.007782119,0.007644501,0.008384516,0.00817639,0.008102013,0.007782119,0.007350836,0.117761568,0.127543449,0.110073966,0.120860521,0.133861978,0.116538682,0.111962103,0.105846319,1.639560642,0.756706202,1.520273642,1.659895082,0.798166571,1.61834866,1.553024945,1.461822858,0.137126215,-0.094879166,0.124642596,0.134160395,-0.100926247,0.134495787,0.128703978,0.119837787,0.289720099,-0.064276268,0.265689814,0.287819159,-0.068152139,0.284963592,0.273033862,0.25545985,1.397207322,0.498147354,1.293549825,1.410807496,0.525877069,1.378446598,1.322516386,1.243805941,0.001063016,0.141811295,0.001025534,0.001150393,0.141989451,0.001062878,0.001025746,0.000986305,0.214040185,-0.234742804,0.192934519,0.206395315,-0.25033011,0.209380978,0.200128336,0.185488834,0.16352371,0.047918974,0.151246397,0.164844317,0.05061159,0.161278278,0.154713345,0.145429433,-0.07615714,-0.388476218,-0.082936918,-0.100035759,-0.4371629,-0.079380448,-0.077960129,-0.079810159,1.95E-01,1.11E-01,1.81E-01,1.98E-01,1.17E-01,1.92E-01,1.85E-01,1.74E-01,0.188436582,-0.07456819,0.172260796,0.186183345,-0.079162368,0.185156306,0.177325542,0.16562539,0.221066125,0.263882329,0.206889262,0.227357459,0.276709879,0.218857439,0.210299473,0.198944469,0.492265923,0.1723176,0.455700826,0.496974997,0.181919043,0.48564097,0.465929754,0.438176477
0.243675598,0.230360852,0.117058244,0.247539273,0.127506728,0.125328719,0.119807924,0.221743609,-0.058037864,-0.056224499,0.091688691,-0.061194699,0.084091098,0.089503174,0.089442052,-0.049183739,0.653538897,0.614181814,0.107826631,0.657894499,0.119484396,0.116561072,0.110926403,0.604467416,0.021839837,0.020721196,0.0170285,0.022309189,0.018311848,0.018101726,0.017362527,0.019674388,0.015349673,0.01436266,-1.92E-05,0.015348811,-2.15E-05,-2.09E-05,-1.98E-05,0.014364584,0.075258621,0.072027129,0.260797633,0.077902569,0.268853728,0.270867103,0.262679263,0.066130273,0.028940692,0.026994515,-0.002973475,0.028798673,-0.00335087,-0.003245035,-0.003074547,0.027311263,0.073262241,0.069811269,0.104632319,0.075333355,0.110443233,0.110087875,0.106106279,0.065192016,0.008191144,0.007782119,0.007644501,0.008384516,0.00817639,0.008102013,0.007782119,0.007350836,0.140617062,0.133461375,0.114823137,0.143716015,0.123308568,0.121967568,0.117028584,0.126549709,0.657659716,0.627738979,1.24668025,0.677994155,1.304832623,1.305597789,1.261151756,0.582386616,-0.044737559,-0.043663005,0.032265169,-0.047703379,0.024857128,0.028897035,0.03015447,-0.037048268,-0.040120546,-0.0386962,0.135523489,-0.042021486,0.131351204,0.136167487,0.134170639,-0.03445649,0.413565442,0.395243546,1.004871741,0.427165616,1.044623281,1.04845207,1.01455064,0.364910769,0.460726469,0.431169657,0.001953063,0.460813847,0.002185875,0.002123158,0.002015247,0.430974777,-0.08285518,-0.082171669,0.003834525,-0.09050005,-0.015658697,-0.006783555,-0.001606136,-0.065121141,0.03866362,0.036980571,0.11342326,0.039984226,0.117362693,0.118041783,0.114363102,0.034035192,0.880467341,0.809384318,-0.411770463,0.856588721,-0.474782124,-0.455277602,-0.428764272,0.862641348,1.01E-01,9.63E-02,1.56E-01,1.04E-01,1.64E-01,1.64E-01,1.58E-01,8.98E-02,-0.04220153,-0.040857332,0.072456206,-0.044454767,0.067068475,0.071067394,0.070852634,-0.035831887,0.301832574,0.286254107,0.222861614,0.308123908,0.240036915,0.237115799,0.227338997,0.272222401,0.14264743,0.136338804,0.352763921,0.147356504,0.366552133,0.367971437,0.35611525,0.125836049
0.10095312,0.096287876,0.176952608,0.104816795,0.187580026,0.100126283,0.096287876,0.089892303,0.2467387,0.2321375,-0.101895998,0.243581865,-0.110579182,0.242405625,0.2321375,0.225699451,0.0713899,0.068502975,0.314118042,0.075745502,0.326098553,0.071103096,0.068502975,0.062795833,0.017199299,0.016356527,0.019147303,0.017668652,0.020438304,0.017023767,0.016356527,0.015404744,-1.04E-05,-1.00E-05,0.004621739,-1.12E-05,0.004619366,-1.04E-05,-1.00E-05,-9.02E-06,0.386640097,0.365687129,0.09340534,0.389284045,0.100677777,0.381243119,0.365687129,0.350060296,-0.001374638,-0.001333813,0.004963394,-0.001516657,0.004572757,-0.001379787,-0.001333813,-0.001181491,0.127723175,0.121105622,0.077498169,0.129794289,0.083194971,0.12616012,0.121105622,0.115069553,0.008191144,0.007782119,0.007644501,0.008384516,0.00817639,0.008102013,0.007782119,0.007350836,0.117761568,0.111962103,0.125338002,0.120860521,0.133861978,0.116538682,0.111962103,0.105529009,1.639560642,1.553024945,0.742234696,1.659895082,0.798166571,1.61834866,1.553024945,1.480102655,0.137126215,0.128703978,-0.092768467,0.134160395,-0.100926247,0.134495787,0.128703978,0.126009868,0.289720099,0.273033862,-0.062923417,0.287819159,-0.068152139,0.284963592,0.273033862,0.264156748,1.397207322,1.322516386,0.488468455,1.410807496,0.525877069,1.378446598,1.322516386,1.263093602,0.001063016,0.001025746,0.141749111,0.001150393,0.141989451,0.001062878,0.001025746,0.000924333,0.214040185,0.200128336,-0.229302143,0.206395315,-0.25033011,0.209380978,0.200128336,0.198123312,0.16352371,0.154713345,0.046979132,0.164844317,0.05061159,0.161278278,0.154713345,0.147956539,-0.07615714,-0.077960129,-0.371482408,-0.100035759,-0.4371629,-0.079380448,-0.077960129,-0.057839561,1.95E-01,1.85E-01,1.09E-01,1.98E-01,1.17E-01,1.92E-01,1.85E-01,1.75E-01,0.188436582,0.177325542,-0.072964619,0.186183345,-0.079162368,0.185156306,0.177325542,0.172293708,0.221066125,0.210299473,0.259404946,0.227357459,0.276709879,0.218857439,0.210299473,0.197877296,0.492265923,0.465929754,0.168966271,0.496974997,0.181919043,0.48564097,0.465929754,0.445054077
0.297449834,0.282259401,0.141153999,0.305771596,0.298841441,0.150295329,0.282259401,0.271657029,-0.007172601,-0.007133456,-0.054499554,-0.006112513,-0.005336568,-0.061968522,-0.007133456,-0.001970437,0.968767178,0.918414686,0.15128847,0.999256393,0.978320638,0.161593683,0.918414686,0.897063325,0.023155959,0.021991411,0.018059124,0.023734424,0.023161423,0.019169598,0.021991411,0.020896017,0.025690346,0.024342642,-2.93E-05,0.026546764,0.026014702,-3.13E-05,0.024342642,0.023962829,0.050568223,0.048197951,0.155268414,0.051165243,0.049592185,0.161523908,0.048197951,0.043212565,0.052434088,0.049668442,-0.004756818,0.05423976,0.053181693,-0.005092831,0.049668442,0.049117909,0.063537958,0.060426177,0.089265833,0.064802892,0.063074975,0.094166022,0.060426177,0.056165906,0.008191144,0.007782119,0.007644501,0.008384516,0.00817639,0.008102013,0.007782119,0.007350836,0.14689896,0.139524156,0.120013632,0.150518707,0.14685952,0.127345655,0.139524156,0.132380588,0.520760576,0.495614989,0.947662798,0.529745561,0.514915837,0.995773421,0.495614989,0.455316393,0.009628568,0.008806788,-0.068696563,0.011169904,0.011559815,-0.075713598,0.008806788,0.013414546,-0.012967219,-0.012490002,-0.006738728,-0.012617046,-0.011970633,-0.01123629,-0.012490002,-0.009252684,0.304332705,0.289820932,0.68936783,0.308877073,0.299869417,0.721545399,0.289820932,0.263520589,0.767881341,0.727610725,0.002966784,0.793433014,0.777507271,0.003173516,0.727610725,0.716076921,0.079099591,0.074133993,-0.202837858,0.084881382,0.0847619,-0.220925372,0.074133993,0.085205801,0.027052468,0.025774425,0.072085353,0.027410467,0.026587574,0.075209866,0.025774425,0.023257683,2.152000314,2.036565223,-0.771161338,2.233536569,2.193698399,-0.827657376,2.036565223,2.042882361,8.54E-02,8.12E-02,1.29E-01,8.70E-02,8.47E-02,1.36E-01,8.12E-02,7.53E-02,-0.006417341,-0.006321324,-0.03662287,-0.005703934,-0.005123205,-0.041953955,-0.006321324,-0.002616887,0.325580291,0.309173485,0.240318219,0.333840401,0.325845018,0.255203311,0.309173485,0.294265108,0.104455817,0.099479344,0.240261456,0.105998663,0.102898806,0.251402972,0.099479344,0.09038647
0.247536414,0.119461964,0.118185327,0.132765797,0.245215079,0.245755534,0.229615707,0.113585391,-0.054385903,0.091540982,0.084850713,0.074016084,-0.056061957,-0.052930825,-0.056929335,0.081954177,0.676171269,0.11030239,0.109859566,0.126157494,0.663959208,0.674163645,0.609813723,0.105531375,0.02193433,0.017347729,0.017076708,0.018864086,0.02184892,0.021717992,0.020702958,0.016418145,0.0160921,-1.97E-05,-1.97E-05,-2.29E-05,0.015702466,0.016092498,0.01421937,-1.89E-05,0.073485931,0.264194422,0.255861487,0.266879235,0.074214687,0.072267258,0.072369262,0.24629459,0.030627442,-0.003048942,-0.003056891,-0.003585181,0.029752902,0.030692903,0.026668969,-0.002935032,0.072564068,0.106326907,0.10391355,0.111970488,0.072772517,0.071609432,0.069946017,0.099959858,0.008191144,0.007782119,0.007644501,0.008384516,0.00817639,0.008102013,0.007782119,0.007350836,0.141068082,0.11695406,0.115065924,0.126881049,0.140594897,0.139639684,0.133374327,0.110632765,0.6478308,1.265444965,1.232693662,1.313060576,0.651438516,0.638458064,0.629635979,1.186082124,-0.040834247,0.03160405,0.027542668,0.017053476,-0.042656809,-0.039467213,-0.044416352,0.026735321,-0.038171025,0.1362132,0.128869152,0.122807233,-0.039049291,-0.037294826,-0.039072461,0.124271894,0.405722885,1.019080557,0.990113997,1.044850117,0.408801774,0.399454168,0.396757174,0.95286212,0.482779197,0.002000693,0.00200048,0.002326223,0.47119705,0.482738922,0.426913438,0.001921114,-0.071227351,0.001361209,-0.005832608,-0.033326859,-0.07674751,-0.067703607,-0.084415862,-0.005095341,0.037829976,0.11495662,0.111489673,0.116895903,0.038166796,0.03722127,0.037141466,0.107309435,0.971759301,-0.423604238,-0.428581026,-0.516898239,0.925662034,0.982765653,0.791764795,-0.411224607,9.99E-02,1.59E-01,1.55E-01,1.66E-01,1.00E-01,9.86E-02,9.65E-02,1.49E-01,-0.039632341,0.072418761,0.067354015,0.059661007,-0.04080899,-0.038593758,-0.041353191,0.065037467,0.303537584,0.22708836,0.223678149,0.247605618,0.302162605,0.300637724,0.285925037,0.215042182,0.139905396,0.357730529,0.347501601,0.366481821,0.140985396,0.137734846,0.136868022,0.334431655
