Mag,nega_1,nega_2,nega_3,nega_4,nega_5,nega_6,nega_7,nega_8,aff_1,aff_2,aff_3,aff_4,aff_5,aff_6,aff_7,aff_8,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,ioni1_1,ioni1_2,ioni1_3,ioni1_4,ioni1_5,ioni1_6,ioni1_7,ioni1_8,ioni2_1,ioni2_2,ioni2_3,ioni2_4,ioni2_5,ioni2_6,ioni2_7,ioni2_8,radius_1,radius_2,radius_3,radius_4,radius_5,radius_6,radius_7,radius_8,redox_1,redox_2,redox_3,redox_4,redox_5,redox_6,redox_7,redox_8,TC_1,TC_2,TC_3,TC_4,TC_5,TC_6,TC_7,TC_8,HF_1,HF_2,HF_3,HF_4,HF_5,HF_6,HF_7,HF_8,resis_1,resis_2,resis_3,resis_4,resis_5,resis_6,resis_7,resis_8,iradius_1,iradius_2,iradius_3,iradius_4,iradius_5,iradius_6,iradius_7,iradius_8,oxir_1,oxir_2,oxir_3,oxir_4,oxir_5,oxir_6,oxir_7,oxir_8,hyden_1,hyden_2,hyden_3,hyden_4,hyden_5,hyden_6,hyden_7,hyden_8,ioni3_1,ioni3_2,ioni3_3,ioni3_4,ioni3_5,ioni3_6,ioni3_7,ioni3_8,ioni4_1,ioni4_2,ioni4_3,ioni4_4,ioni4_5,ioni4_6,ioni4_7,ioni4_8,ioni5_1,ioni5_2,ioni5_3,ioni5_4,ioni5_5,ioni5_6,ioni5_7,ioni5_8,EC_1,EC_2,EC_3,EC_4,EC_5,EC_6,EC_7,EC_8,NC_1,NC_2,NC_3,NC_4,NC_5,NC_6,NC_7,NC_8,NM_1,NM_2,NM_3,NM_4,NM_5,NM_6,NM_7,NM_8,SH_1,SH_2,SH_3,SH_4,SH_5,SH_6,SH_7,SH_8,LCx_1,LCx_2,LCx_3,LCx_4,LCx_5,LCx_6,LCx_7,LCx_8,LCz_1,LCz_2,LCz_3,LCz_4,LCz_5,LCz_6,LCz_7,LCz_8
2.416875,2.243685109,2.647809051,2.62215739,2.760555938,2.708981064,2.718012137,2.646200348,2.515740608,23.69844284,1524.455219,1504.376504,1587.617816,1559.436147,1549.576548,1523.94999,1445.30026,10.60005372,10.27325164,10.16942733,10.74304069,10.53802794,10.5651871,10.26764054,9.767622913,431035.1704,443825.4107,439570.535,462982.8258,454280.763,455952.9009,443554.2986,421781.7286,874612.1909,1967602.95,1948125.026,2046428.395,2009096.709,2014012.589,1966399.122,1867888.762,19759.5049,18090.63404,17918.74556,18881.97693,18525.02559,18598.8317,18079.5465,17195.77166,0.404887908,0.090508306,0.089777978,0.095458761,0.093463719,0.094321723,0.090450698,0.08636893,495.0950387,6338.395773,6272.129247,6580.080653,6462.836257,6467.272745,6334.701797,6012.056105,151.1688427,180.4699824,178.675031,188.3045496,184.7725421,185.277084,180.3654475,171.4866588,2135.946629,67.22958713,66.88862896,74.64953974,72.44255436,74.12071487,67.20237329,65.2868291,4653.274694,4399.847249,4356.698987,4596.679549,4509.373556,4524.12938,4397.298406,4182.744699,841907.0915,543738.9968,539497.8727,564337.169,553979.1779,558375.7323,543302.425,516423.1282,4785971.236,5072716.74,5030280.95,5267016.688,5170641.51,5203914.946,5068897.695,4817042.635,7848803.045,7575890.775,7502180.273,7911071.452,7761290.357,7787853.813,7571421.989,7201332.089,20212854.33,19662223.33,19476358.08,20508924.93,20123180.58,20204359.69,19649979.21,18686404.42,40669095.04,43356290.41,42935291.81,45236977.14,44386417.03,44535998.02,43330324.66,41202787.33,566.2836607,15346.35822,15174.91136,15942.14095,15658.81769,15640.17043,15338.40916,14553.70131,140.3289659,386.6272122,380.8909252,406.2263119,398.5736206,394.7307969,386.5826825,367.2197315,1.35E-05,3.15E-06,3.12E-06,3.36E-06,3.29E-06,3.31E-06,3.15E-06,3.02E-06,167690.656,142795.7451,141452.6009,149071.0741,146245.2021,146869.5667,142707.3567,135747.0365,218135.7973,57742.69096,57249.74825,61009.4637,59723.03642,60208.81948,57709.08699,55118.3491,250529.5077,108589.611,107540.9674,114577.2168,112213.643,112767.489,108535.0654,103551.017
2.1635,2.227959669,2.160794927,2.600997312,2.741482502,2.690477112,2.6989387,2.62504027,2.496667171,21.74006449,20.79233924,1363.807621,1460.910737,1436.512224,1422.869469,1383.381107,1318.593181,10.60005372,10.27325164,10.16942733,10.74304069,10.53802794,10.5651871,10.26764054,9.767622913,430084.7073,417324.9204,438452.733,461975.2527,453303.2736,454945.3279,442436.4966,420774.1555,854080.0706,827186.9714,1895780.377,1999245.565,1963322.64,1966829.759,1914054.472,1820705.933,19804.05262,19224.79001,17965.40414,18924.03442,18565.82734,18640.88918,18126.20509,17237.82914,0.437537795,0.427601773,0.098372981,0.103206192,0.100979831,0.102069154,0.099045701,0.09411636,473.2451317,457.1560397,5957.320216,6296.315628,6187.543745,6183.50772,6019.892766,5728.29108,149.9513892,145.3278761,177.0174233,186.8104023,183.3230062,183.7829367,178.7078398,169.9925114,2893.473199,2864.093338,98.40363919,103.0567861,100.0016313,102.5279612,98.71738353,93.69407544,4658.255186,4518.279265,4362.087918,4601.537065,4514.086039,4528.986896,4402.687336,4187.602215,848054.2475,826951.6866,544029.5879,568422.0019,557942.0479,562460.5652,547834.1402,520507.9611,4777584.334,4650270.442,5020157.094,5257891.167,5161788.454,5194789.425,5058773.839,4807917.114,7850400.737,7615654.663,7503944.022,7912661.274,7762832.71,7789443.635,7573185.738,7202921.911,20211335.59,19620353.84,19474669.78,20507403.11,20121704.2,20202837.87,19648290.9,18684882.61,40522963.74,39305786.32,42757402.54,45076629.91,44230857.37,44375650.79,43152435.39,41042440.11,535.0615145,515.535929,14225.16355,15086.04984,14828.28732,14784.07932,14388.66135,13697.6102,130.5564427,124.4091868,350.5669368,378.8926381,372.056062,367.3971231,356.2586941,339.8860577,1.50E-05,1.47E-05,3.57E-06,3.76E-06,3.67E-06,3.71E-06,3.60E-06,3.42E-06,168544.7795,163676.2311,142285.4294,149821.7755,146973.4894,147620.2682,143540.1851,136497.738,235686.8417,230090.6522,62727.00871,65946.59956,64512.76175,65145.95534,63186.34746,60055.48497,263799.5155,256585.7449,114263.006,120636.3805,118091.8953,118826.6528,115257.104,109610.1807
2.156125,2.212234229,2.143349118,2.122200143,2.722409065,2.67197316,2.679865263,2.603880191,2.480018511,19.78168614,18.61971354,18.30937792,1334.203658,1313.588302,1296.16239,1242.812224,1207.994175,10.60005372,10.27325164,10.16942733,10.74304069,10.53802794,10.5651871,10.26764054,9.767622913,429134.2441,416270.4762,412256.7699,460967.6797,452325.7841,453937.7548,441318.6947,419894.6737,833547.9503,804408.629,795932.5994,1952062.736,1917548.572,1919646.93,1861709.822,1779521.383,19848.60035,19274.21127,19092.14518,18966.0919,18606.62909,18682.94667,18172.86368,17274.53992,0.470187682,0.46382357,0.46074576,0.110953623,0.108495943,0.109816585,0.107640704,0.100878872,451.3952248,432.9157443,427.8132219,6012.550602,5912.251234,5899.742694,5705.083736,5480.600659,148.7339358,143.9772328,142.5146798,185.3162549,181.8734703,182.2887893,177.0502322,168.6883127,3650.999768,3704.493611,3695.401393,131.4640324,127.5607083,130.9352075,130.2323938,118.4899529,4663.235677,4523.804624,4479.564001,4606.394581,4518.798522,4533.844412,4408.076267,4191.842203,854201.4034,833771.3438,827388.9894,572506.8348,561904.9179,566545.3981,552365.8554,524073.4956,4769197.433,4640966.011,4601964.971,5248765.647,5152935.399,5185663.905,5048649.983,4799951.707,7851998.43,7617427.144,7543351.738,7914251.096,7764375.064,7791033.457,7574949.487,7204309.622,20209816.85,19618668.95,19433179.18,20505881.29,20120227.83,20201316.05,19646602.6,18683554.26,40376832.43,39143668.2,38759994.11,44916282.69,44075297.72,44215303.57,42974546.12,40902477.58,503.8393683,480.8980677,474.6452999,14229.95874,13997.75696,13927.98822,13438.91354,12950.35262,120.7839196,113.5675458,111.516669,351.5589644,345.5385034,340.0634493,325.9347056,316.0272712,1.66E-05,1.65E-05,1.63E-05,4.16E-06,4.06E-06,4.11E-06,4.04E-06,3.77E-06,169398.903,164623.796,163095.6107,150572.477,147701.7768,148370.9696,144373.0136,137153.0039,253237.8861,249561.7878,247809.4237,70883.73543,69302.48708,70083.09121,68663.60792,64364.97045,277069.5233,271307.4967,269010.8912,126695.5442,123970.1475,124885.8165,121979.1426,114899.0524
3.120875,2.193268635,2.127623678,2.106474703,2.222300258,2.646541911,2.656861833,2.584806754,2.460945074,17.41979299,16.66133519,16.35099957,17.85182053,1144.64553,1143.347903,1116.105145,1081.287096,10.60005372,10.27325164,10.16942733,10.74304069,10.53802794,10.5651871,10.26764054,9.767622913,427987.9425,415320.0131,411306.3067,433495.5537,450982.3534,452722.576,440311.1216,418887.1006,808785.2815,783876.5087,775400.4791,820424.4787,1854638.133,1862742.296,1814526.993,1732338.553,19902.32693,19318.759,19136.69291,20152.08418,18662.70573,18733.6699,18214.92116,17316.5974,0.509564927,0.496473457,0.493395647,0.513764181,0.118825851,0.119160338,0.115388135,0.108626303,425.0432454,411.0658374,405.9633149,432.0659616,5533.897866,5557.509196,5421.31871,5196.835633,147.2656318,142.7597794,141.2972264,149.2766908,179.8812739,180.4867798,175.5560848,167.1941653,4564.611185,4462.02018,4452.927962,4577.011879,165.4370368,165.1956357,158.6396401,146.8971992,4669.242375,4528.785116,4484.544493,4730.055644,4525.27521,4539.702797,4412.933783,4196.699719,861615.1524,839918.4998,833536.1454,870243.6379,567351.3617,571471.8919,556450.6883,528158.3285,4759082.449,4632579.11,4593578.07,4812069.96,5140768.039,5174658.113,5039524.463,4790826.187,7853925.319,7619024.836,7544949.43,7955690.035,7766494.827,7792950.854,7576539.309,7205899.444,20207985.17,19617150.21,19431660.44,20462307.44,20118198.74,20199480.67,19645080.78,18682032.44,40200591.45,38997536.9,38613862.81,40727474.2,43861501.42,44021917.54,42814198.9,40742130.35,466.1840432,449.6759215,443.4231536,474.8201831,12856.30215,12895.50349,12582.82244,12094.26152,108.9978132,103.7950226,101.7441458,111.8713455,309.093605,307.0977984,298.6010319,288.6935974,1.85E-05,1.80E-05,1.79E-05,1.87E-05,4.60E-06,4.60E-06,4.44E-06,4.17E-06,170429.0147,165477.9195,163949.7342,172524.3417,148702.7121,149276.3496,145123.7151,137903.7054,274405.2421,267112.8321,265360.4681,276805.8047,75885.33489,76037.5011,73600.74378,69302.10632,293073.7549,284577.5045,282280.899,296239.0511,132049.0325,132193.4429,128038.3064,120958.2162
2.613625,2.175110461,2.112367761,2.091218785,2.201333005,2.159750211,2.634837725,2.566302803,2.441871637,15.15845246,14.76142913,14.45109351,15.2406494,14.92201948,997.0391707,993.1812226,954.580017,10.60005372,10.27325164,10.16942733,10.74304069,10.53802794,10.5651871,10.26764054,9.767622913,426890.4422,414397.9284,410384.2221,432228.2695,424076.2026,451559.1309,439333.6322,417879.5275,785076.8311,763957.4262,755481.3966,793048.3183,778029.1054,1808260.257,1768752.924,1685155.723,19953.76622,19361.97664,19179.91055,20211.48115,19830.73436,18782.23369,18255.72291,17358.65489,0.547265769,0.5281485,0.525070691,0.557297363,0.546939999,0.1281063,0.122904247,0.116373734,399.8131461,389.868314,384.7657915,402.9327523,395.2097009,5229.845568,5146.026198,4913.070607,145.8598376,141.5786761,140.1161231,147.6534196,144.8481877,178.761487,174.1065489,165.7000179,5439.327522,5196.9289,5187.836682,5587.047304,5482.958662,197.9974983,186.1987171,175.3044456,4674.993351,4533.616902,4489.376279,4736.696299,4646.882618,4545.311773,4417.646266,4201.557235,868713.2767,845882.117,839499.7626,878439.8458,862485.3041,576188.6507,560413.5583,532243.1614,4749398.09,4624442.62,4585441.581,4800887.425,4712813.672,5164120.87,5030671.408,4781700.666,7855770.175,7620574.825,7546499.419,7957820.291,7807202.299,7794786.623,7578081.663,7207489.266,20206231.48,19615676.81,19430187.04,20460282.45,20075408.08,20197723.43,19643604.4,18680510.62,40031853.56,38855768.71,38472094.62,40532632.47,39766206.79,43836764.52,42658639.24,40581783.13,430.1318141,419.3859905,413.1332227,433.1906548,424.7221193,11906.97463,11752.29207,11238.17041,97.71347542,94.31428256,92.26340577,98.84131461,96.68883798,275.5355906,272.0834732,261.3599237,2.04E-05,1.96E-05,1.95E-05,2.08E-05,2.04E-05,5.06E-06,4.83E-06,4.57E-06,171415.2716,166306.541,164778.3557,173663.1731,170396.9845,150143.185,145852.0025,138654.4068,294671.4425,284139.8462,282387.4822,300207.1972,294586.011,81738.41453,78390.46911,74239.24218,308396.64,297451.3031,295154.6975,313932.3948,307963.5784,139189.9625,133916.5586,127017.3799
2.8415,2.156144867,2.096642321,2.075493345,2.182367411,2.141592037,2.150100483,2.547229366,2.424368651,12.79655931,12.80305078,12.49271516,12.87875625,12.66067895,12.64062289,866.4741436,838.305627,10.60005372,10.27325164,10.16942733,10.74304069,10.53802794,10.5651871,10.26764054,9.767622913,425744.1406,413447.4653,409433.759,431081.9679,422978.7023,424620.2879,438326.0591,416954.9151,760314.1623,743425.3059,734949.2763,768285.6495,754320.6551,757847.2697,1721570.095,1641857.79,20007.4928,19406.52437,19224.45828,20265.20773,19882.17364,19957.33964,18297.78039,17397.24948,0.586643014,0.560798387,0.557720578,0.596674609,0.584640841,0.586050464,0.130651677,0.123483264,373.4611668,368.018407,362.9158845,376.5807729,369.9796016,371.797674,4862.261173,4652.669961,144.3915336,140.3612227,138.8986697,146.1851155,143.4423936,143.9357688,172.6124016,164.3288943,6352.93894,5954.455469,5945.363251,6500.658722,6357.674999,6351.237637,214.6059634,201.3727226,4681.00005,4538.597393,4494.35677,4742.702997,4652.633594,4667.426436,4422.503782,4206.014798,876127.0257,852029.273,845646.9186,885853.5948,869583.4284,875784.3042,564498.3912,535991.6611,4739283.106,4616055.719,4577054.679,4790772.441,4703129.313,4734276.327,5021545.887,4773326.514,7857697.065,7622172.518,7548097.112,7959747.181,7809047.156,7835634.153,7579671.485,7208948.186,20204399.81,19614158.07,19428668.3,20458450.78,20073654.39,20154772.12,19642082.59,18679114.11,39855612.58,38709637.41,38325963.32,40356391.48,39597468.89,39743662.99,42498292.02,40434638.43,392.476489,388.1638443,381.9110765,395.5353297,388.6698903,390.0995864,10896.20097,10452.56734,85.92736903,84.54175941,82.49088262,87.05520823,85.40450023,84.69094572,244.7497995,236.2768243,2.23E-05,2.12E-05,2.10E-05,2.27E-05,2.22E-05,2.22E-05,5.23E-06,4.93E-06,172445.3833,167160.6646,165632.4792,174693.2848,171383.2414,172035.9074,146602.7039,139343.2977,315838.7984,301690.8906,299938.5266,321374.5532,314852.2114,315393.1477,83327.60497,78769.86877,324400.8716,310721.3109,308424.7053,329936.6264,323286.4636,323602.7329,139975.7223,132577.6499
2.285375,2.652708064,2.174137725,2.617180834,2.761000564,2.709164234,2.718456762,2.641223792,2.512850694,374.4586422,21.27501648,1395.036838,1498.57459,1472.572618,1460.533322,1414.610324,1349.822398,7.819605508,10.15027655,10.04645223,10.59472715,10.39602854,10.41687356,10.14466545,9.64464782,458684.5779,418321.6938,439509.399,463249.6398,454523.4063,456219.715,443493.1626,421830.8215,1917059.244,845811.9907,1938580.687,2050864.682,2012744.182,2018448.875,1956854.782,1863506.243,19155.10689,19200.04127,17942.03888,18895.85484,18538.84745,18612.70961,18102.83982,17214.46388,0.148993164,0.40075631,0.092002871,0.095523551,0.093624262,0.094386512,0.092675591,0.087746251,5100.272131,474.0346786,6176.523319,6560.684516,6440.657685,6447.876608,6239.095869,5947.494182,157.1273615,145.5713668,177.3162528,187.1708042,183.6680648,184.1433386,179.0066693,170.2913409,112.0294214,2124.767083,70.67890462,69.61949808,67.9878654,69.09067321,70.99264895,65.96934086,4293.634028,4503.337792,4347.515369,4583.96191,4497.25911,4511.411741,4388.114788,4173.029667,708344.715,824008.6467,542073.915,566063.3717,555683.8313,560101.9349,545878.4673,518552.2882,5001147.259,4654599.166,5024867.04,5263571.576,5167227.032,5200469.834,5063483.785,4812627.06,7109642.626,7586596.633,7475029.134,7877788.607,7729444.674,7754570.968,7544270.85,7174007.024,21723812.81,19673509.83,19527933.36,20571641.41,20183207.7,20267076.17,19701554.49,18738146.19,42050978.55,39359511.07,42816353.72,45147727.72,44298928.34,44446748.6,43211386.58,41101391.29,9037.850514,533.4152776,14715.40376,15677.30178,15394.36795,15375.33126,14878.90156,14187.85041,23.93425246,120.0176847,338.2839386,364.078785,357.8728774,352.5832699,343.9756959,327.6030596,2.28E-06,1.30E-05,3.13E-06,3.23E-06,3.17E-06,3.18E-06,3.16E-06,2.98E-06,157403.0869,163234.4431,141897.1356,149353.4755,146525.1263,147151.9682,143151.8913,136109.4441,68268.0789,213524.3778,58066.89015,60326.28511,59131.72034,59525.64089,58526.2289,55395.36641,77309.87182,240019.4704,106698.7475,111513.5415,109357.4419,109703.8138,107692.8455,102045.9222
2.523875,2.634141899,2.156691916,2.13554294,2.741927127,2.690660282,2.699383325,2.620063713,2.496202033,341.7537238,19.10239078,18.79205516,1371.867511,1349.648696,1333.826243,1274.041441,1239.223392,7.819605508,10.15027655,10.04645223,10.59472715,10.39602854,10.41687356,10.14466545,9.64464782,457674.2222,417267.2496,413253.5432,462242.0668,453545.9169,455212.1419,442375.3606,420951.3396,1872351.833,823033.6484,814557.6188,2003681.852,1966970.113,1971266.046,1904510.132,1822321.693,19198.27115,19249.46253,19067.39644,18937.91232,18579.6492,18654.76709,18149.49841,17251.17465,0.161167699,0.436978107,0.433900298,0.103270981,0.101140374,0.102133943,0.101270594,0.094508763,4876.097761,449.7943832,444.6918607,6276.91949,6165.365174,6164.111582,5924.286838,5699.803761,155.8545693,144.2207235,142.7581705,185.6766568,182.2185289,182.6491912,177.3490616,168.9871422,157.9544696,2965.167356,2956.075138,98.02674442,95.54694239,97.49791955,102.5076592,90.76521832,4298.245594,4508.863151,4464.622528,4588.819426,4501.971593,4516.269257,4393.503718,4177.269654,713504.504,830828.3039,824445.9495,570148.2046,559646.7013,564186.7678,550410.1825,522117.8227,4992379.134,4645294.734,4606293.695,5254446.056,5158373.976,5191344.314,5053359.93,4804661.653,7111097.176,7588369.113,7514293.707,7879378.429,7730987.028,7756160.79,7546034.599,7175394.734,21722186.46,19671824.93,19486335.17,20570119.59,20181731.32,20265554.36,19699866.18,18736817.84,41899620.81,39197392.94,38813718.86,44987380.49,44143368.68,44286401.38,43033497.3,40961428.76,8534.267511,498.7774164,492.5246485,14821.21067,14563.83759,14519.24015,13929.15375,13440.59283,22.05322544,109.1760437,107.1251669,336.7451112,331.3553188,325.2495962,313.6517075,303.744273,2.56E-06,1.47E-05,1.46E-05,3.63E-06,3.56E-06,3.58E-06,3.60E-06,3.33E-06,158203.7162,164182.008,162653.8226,150104.177,147253.4137,147902.6696,143984.7198,136764.7101,73912.96739,232995.5133,231243.1493,65263.42097,63921.44567,64462.77675,64003.48936,59704.85189,81577.86366,254741.2223,252444.6167,117572.7052,115235.6941,115762.9775,114414.8841,107334.7939
3.24225,2.611750262,2.140966476,2.1198175,2.238392277,2.665229033,2.676379895,2.600990277,2.477128596,302.3101082,17.14401243,16.83367681,18.43395118,1180.705924,1181.011756,1147.334362,1112.516313,7.819605508,10.15027655,10.04645223,10.59472715,10.39602854,10.41687356,10.14466545,9.64464782,456455.6875,416316.7865,412303.0801,434697.7076,452202.4861,453996.9631,441367.7876,419943.7665,1818432.666,802501.5281,794025.4985,842887.0972,1904059.674,1914361.412,1857327.303,1775138.863,19250.3292,19294.01026,19111.94417,20122.23608,18635.72584,18705.49032,18191.55589,17293.23214,0.175850739,0.469627994,0.466550185,0.481387334,0.111470282,0.111477696,0.109018025,0.102256193,4605.733297,427.9444762,422.8419538,452.422366,5787.011806,5821.878085,5640.521812,5416.038735,154.3195241,143.0032701,141.5407171,149.5703516,180.2263324,180.8471817,175.8549143,167.4929948,213.3421618,3722.693925,3713.601707,3685.350866,133.4232708,131.7583477,130.9149055,119.1724647,4303.807352,4513.843642,4469.603019,4712.035548,4508.448281,4522.127642,4398.361234,4182.127171,719727.4435,836975.4599,830593.1055,866694.1982,565093.1452,569113.2617,554495.0154,526202.6556,4981804.379,4636907.833,4597906.793,4817290.597,5146206.616,5180338.522,5044234.409,4795536.133,7112851.428,7589966.805,7515891.4,7920644.731,7733106.791,7758078.188,7547624.421,7176984.556,21720225.01,19670306.19,19484816.42,20526415.97,20179702.23,20263718.98,19698344.37,18735296.03,41717076.5,39051261.64,38667587.56,40792268.68,43929572.38,44093015.35,42873150.08,40801081.54,7926.923557,467.5552702,461.3025023,496.3834889,13422.38278,13486.75543,13073.06264,12584.50172,19.78462151,99.40352057,97.35264378,106.5749947,294.9104204,292.2839452,286.3180337,276.4105993,2.91E-06,1.63E-05,1.62E-05,1.66E-05,4.09E-06,4.07E-06,4.00E-06,3.73E-06,159169.3115,165036.1315,163507.9461,171991.5253,148254.349,148808.0496,144735.4212,137515.4115,80720.95907,250546.5577,248794.1937,256826.126,70504.29348,70417.18664,68940.62522,64641.98776,86725.25551,268011.2301,265714.6245,276259.3723,123314.5791,123070.6039,120474.0479,113393.9577
2.735625,2.590311902,2.125710558,2.104561583,2.217425024,2.175157147,2.654355787,2.582486325,2.458055159,264.5457213,15.24410637,14.93377075,15.82278005,15.47936715,1034.703024,1024.41044,985.8092343,7.819605508,10.15027655,10.04645223,10.59472715,10.39602854,10.41687356,10.14466545,9.64464782,455289.0292,415394.7018,411380.9955,433430.4235,425227.1774,452833.5179,440390.2981,418936.1935,1766808.995,782582.4456,774106.4159,815510.9368,799535.4253,1859879.373,1811553.234,1727956.034,19300.17099,19337.22791,19155.16181,20181.63305,19802.15698,18754.05412,18232.35764,17335.28962,0.18990868,0.501303038,0.498225228,0.524920517,0.515941528,0.120423659,0.116534137,0.110003624,4346.879031,406.7469529,401.6444304,423.2891567,414.6994743,5494.214457,5365.229301,5132.273709,152.8498303,141.8221668,140.3596138,147.9470804,145.1293465,179.1218889,174.4053784,165.9988474,266.3718397,4457.602644,4448.510426,4695.386291,4629.258237,164.5602103,158.4739825,147.579711,4309.13233,4518.675428,4474.434805,4718.676203,4629.62969,4527.736619,4403.073717,4186.984687,725685.4546,842939.0771,836556.7227,874890.4061,859086.9743,573830.0204,558457.8854,530287.4885,4971679.821,4628771.343,4589770.304,4806108.062,4717812.051,5169801.279,5035381.354,4786410.612,7114530.997,7591516.795,7517441.389,7922774.988,7773648.976,7759913.956,7549166.775,7178574.378,21718347.07,19668832.79,19483343.03,20524390.98,20136787.33,20261961.73,19696867.99,18733774.21,41542303.63,38909493.45,38525819.37,40597426.94,39828242.78,43907862.32,42717590.42,40640734.31,7345.435992,437.2653392,431.0125714,454.7539606,445.3674129,12498.22657,12242.53228,11728.41062,17.6125986,89.92278052,87.87190373,93.54496388,91.61796821,260.7217374,259.8004751,249.0769255,3.24E-06,1.78E-05,1.77E-05,1.87E-05,1.84E-05,4.53E-06,4.39E-06,4.13E-06,160093.7987,165864.753,164336.5677,173130.3567,169886.8517,149674.885,145463.7086,138266.113,87239.11486,267573.5718,265821.2077,280227.5185,275456.925,76118.10008,73730.35055,69579.12362,91653.50799,280885.0286,278588.4231,293952.7161,288834.4924,130067.1235,126352.3001,119453.1214
3.69925,2.567920265,2.109985118,2.088836143,2.19845943,2.156998973,2.166192503,2.563412888,2.440552173,225.1021057,13.28572802,12.9753924,13.4608869,13.21802662,13.22275354,897.7033609,869.5348443,7.819605508,10.15027655,10.04645223,10.59472715,10.39602854,10.41687356,10.14466545,9.64464782,454070.4944,414444.2387,410430.5323,432284.1218,424129.6771,425822.4419,439382.7251,418011.581,1712889.828,762050.3253,753574.2956,790748.268,775826.975,780309.8882,1764370.405,1684658.1,19352.22905,19381.77563,19199.70954,20235.35963,19853.59626,19927.49154,18274.41512,17373.88421,0.204591721,0.533952925,0.530875115,0.564297762,0.553642371,0.553673618,0.124281568,0.117113154,4076.514568,384.8970459,379.7945234,396.9371773,389.469375,392.1540784,5081.464275,4871.873063,151.3147851,140.6047134,139.1421604,146.4787763,143.7235524,144.2294296,172.911231,164.6277238,321.7595319,5215.129213,5206.036995,5608.997709,5503.974574,5459.576624,186.8812289,173.6479881,4314.694088,4523.655919,4479.415296,4724.682902,4635.380666,4649.40634,4407.931233,4191.442249,731908.3942,849086.2331,842703.8787,882304.1551,866185.0986,872234.8645,562542.7183,534035.9882,4961105.066,4620384.442,4581383.403,4795993.078,4708127.692,4739496.963,5026255.833,4778036.46,7116285.25,7593114.487,7519039.081,7924701.877,7775493.832,7800588.85,7550756.597,7180033.299,21716385.63,19667314.05,19481824.28,20522559.31,20135033.63,20218880.65,19695346.17,18732377.7,41359759.32,38763362.15,38379688.07,40421185.96,39659504.88,39808457.47,42557243.2,40493589.61,6738.092039,406.043193,399.7904251,417.0986355,409.3151838,411.6628922,11386.44117,10942.80754,15.34399467,80.15025737,78.09938058,81.75885749,80.33363047,79.39459498,232.4668013,223.9938262,3.58E-06,1.94E-05,1.93E-05,2.06E-05,2.02E-05,2.01E-05,4.79E-06,4.50E-06,161059.394,166718.8765,165190.6912,174160.4684,170873.1085,171503.091,146214.4101,138955.0039,94047.10654,285124.6162,283372.2521,301394.8745,295723.1254,295413.469,78667.48641,74109.75021,96800.89984,294155.0364,291858.4309,309956.9476,304157.3775,303623.0542,132411.4638,125013.3914
3.928125,2.5493541,2.092539309,2.071390334,2.18273399,2.141743055,2.150467063,2.091212985,2.421478737,192.3971873,11.11310231,10.8027667,11.50250856,11.31812055,11.2643752,11.10529353,742.8277653,7.819605508,10.15027655,10.04645223,10.59472715,10.39602854,10.41687356,10.14466545,9.64464782,453060.1388,413389.7946,409376.0882,431333.6587,423207.5924,424871.9788,413134.0493,417004.008,1668182.417,739271.983,730795.9533,770216.1477,755907.8925,759777.7679,738748.1241,1637475.27,19395.3933,19431.1969,19249.1308,20279.90736,19896.8139,19972.03926,19419.45286,17415.94169,0.216766255,0.570174722,0.567096912,0.596947649,0.585317414,0.586323505,0.569931948,0.124860585,3852.340198,360.6567505,355.554228,375.0872704,368.2718516,370.3041714,360.3723144,4588.108037,150.0419929,139.2540701,137.7915171,145.2613229,142.5424491,143.0119762,139.1688936,163.1335764,367.6845802,6055.529486,6046.437268,6366.524278,6238.883294,6217.103193,6054.803784,202.0552344,4319.305654,4529.181278,4484.940655,4729.663393,4640.212452,4654.386832,4526.567907,4196.299765,737068.1831,855905.8903,849523.5359,888451.3111,872148.7159,878382.0205,855248.905,538120.8211,4952336.942,4611080.011,4572078.971,4787606.177,4699991.203,4731110.062,4607570.079,4768910.94,7117739.799,7594886.968,7520811.562,7926299.57,7777043.822,7802186.542,7590396.059,7181623.121,21714759.28,19665629.16,19480139.39,20521040.57,20133560.24,20217361.91,19653409.77,18730855.88,41208401.58,38601244.03,38217569.94,40275054.66,39517736.7,39662326.16,38577580.33,40333242.39,6234.509035,371.4053317,365.1525639,385.8764893,379.0252528,380.440746,371.1154248,10086.71644,13.46296765,69.30861635,67.25773956,71.98633434,70.85289042,69.62207183,69.29269578,196.6601524,3.87E-06,2.12E-05,2.11E-05,2.22E-05,2.18E-05,2.17E-05,2.12E-05,4.90E-06,161860.0233,167666.4415,166138.2561,175014.5919,171701.73,172357.2145,167565.876,139705.7053,99691.99504,304595.7517,302843.3877,318945.9189,312750.1395,312964.5134,304476.2928,79046.88607,101068.8917,308876.7883,306580.1827,323226.9554,317031.1761,316893.062,308757.3294,131072.5551
